employee_id,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary,satisfaction_level,last_evaluation
66343,3,180,3,0,0,0,support,medium,0.53,0.37
66359,3,150,3,0,0,0,support,medium,0.82,0.71
66362,5,269,3,0,0,0,support,medium,0.59,0.64
66363,2,178,2,0,0,0,support,medium,0.5,0.52
66372,2,187,3,0,0,0,support,medium,1.0,0.74
66384,3,140,2,0,0,0,support,medium,0.94,0.61
70502,4,193,2,0,0,0,support,high,0.86,0.61
66401,4,243,2,0,0,0,technical,low,0.73,0.49
66405,3,144,3,1,0,0,technical,medium,0.49,0.94
66406,2,147,2,0,0,0,technical,medium,0.79,0.73
66410,6,165,3,0,0,0,management,medium,0.83,0.5
66416,3,176,2,0,0,0,IT,medium,0.85,0.67
66425,3,170,6,0,0,0,IT,low,0.65,0.37
66427,4,213,2,1,0,0,IT,low,0.94,0.65
71213,4,242,2,0,0,0,IT,low,0.76,0.81
66431,4,139,3,1,0,0,IT,low,0.77,0.54
66439,4,239,3,1,0,0,product_mng,low,0.77,0.91
66452,5,123,2,0,0,0,product_mng,low,0.59,0.64
66460,3,185,4,0,0,0,product_mng,low,0.69,0.9
66464,4,186,2,0,0,0,product_mng,low,0.51,0.85
66468,3,178,3,0,0,0,IT,low,0.8,0.67
66480,3,153,10,0,0,0,management,high,0.98,0.7
66490,4,185,10,1,0,0,management,high,0.69,0.72
66495,4,142,10,0,0,0,management,high,0.14,0.76
66499,4,221,10,1,0,0,management,high,0.95,0.9
77232,3,148,10,0,0,0,management,high,0.53,0.61
79609,5,258,10,1,0,0,management,high,0.64,0.52
66510,4,229,3,0,0,0,sales,low,0.51,0.73
80087,2,111,2,0,0,0,sales,low,0.36,0.73
66520,2,271,3,0,0,0,sales,low,0.62,0.97
66530,4,133,3,0,0,0,sales,low,0.98,0.58
66531,4,223,3,0,0,0,sales,low,0.53,0.7
80573,4,272,2,0,0,0,sales,low,0.8,0.95
66544,3,233,3,0,0,0,sales,medium,0.73,0.77
66545,3,162,3,0,0,0,sales,medium,0.82,0.8
66549,5,165,4,0,0,0,sales,medium,0.62,0.75
66562,5,242,3,0,0,0,sales,medium,0.87,0.48
66572,4,124,2,0,0,0,sales,medium,0.43,0.65
66573,2,163,3,0,0,0,sales,medium,0.57,0.6
66575,3,144,3,0,0,0,sales,medium,0.91,0.77
80718,5,149,4,0,0,0,sales,medium,0.75,0.59
66584,5,217,2,0,0,0,sales,medium,0.76,0.8
66588,4,139,2,0,0,0,sales,medium,0.85,0.49
84132,3,270,2,0,0,0,sales,medium,0.56,0.67
66598,3,177,3,0,0,0,sales,medium,0.86,0.84
66599,5,175,2,1,0,0,sales,high,0.21,0.43
84295,3,151,2,0,0,0,sales,low,0.94,0.59
66610,3,185,3,0,0,0,sales,medium,0.98,0.74
66617,3,227,3,0,0,0,sales,medium,0.42,0.45
66619,4,218,2,0,0,0,sales,medium,0.98,0.89
66620,5,167,3,0,0,0,sales,medium,1.0,0.93
66624,3,183,2,1,0,0,sales,low,0.95,0.52
66636,4,259,3,0,0,0,sales,low,0.95,0.5
66644,3,138,2,1,0,0,sales,low,0.68,0.53
66647,5,122,4,0,0,0,sales,low,0.64,0.38
66648,6,225,6,0,0,0,sales,low,0.24,0.62
66661,3,121,2,0,0,0,sales,low,0.37,0.72
66663,4,274,3,0,0,0,sales,low,0.67,0.4
66664,4,153,4,0,0,0,sales,low,0.86,0.89
66669,3,119,2,0,0,0,sales,low,0.43,0.38
66678,4,141,2,1,0,0,sales,low,0.67,0.67
85132,4,161,3,0,0,0,IT,low,0.92,0.6
66687,2,186,2,0,0,0,product_mng,low,0.43,0.46
66689,3,252,4,0,0,0,product_mng,low,0.52,0.8
66693,3,182,3,1,0,0,product_mng,low,0.16,0.42
66697,4,264,2,1,0,0,product_mng,low,0.49,0.6
66698,4,167,3,0,0,0,IT,low,0.37,0.63
66703,5,171,3,0,0,0,management,high,0.98,0.68
66719,5,130,4,0,0,0,management,high,0.33,0.97
66720,5,271,4,0,0,0,management,high,0.14,0.79
66727,5,249,3,1,0,0,management,high,0.54,0.79
85347,4,180,4,0,0,0,management,high,0.63,0.48
66732,4,220,3,1,0,0,management,high,0.55,0.69
66734,3,210,4,1,0,0,marketing,medium,0.84,0.53
66766,4,258,2,0,0,0,sales,medium,0.51,0.97
66768,3,150,4,0,0,1,accounting,medium,0.15,0.75
66770,5,259,3,0,0,1,support,medium,0.97,0.79
66771,3,231,3,0,0,1,technical,medium,0.67,0.69
66779,4,220,3,0,0,1,management,medium,0.48,0.67
66791,4,149,3,0,0,1,marketing,medium,0.69,0.58
86510,3,238,4,0,0,1,marketing,medium,0.6,0.62
66813,2,209,5,0,0,1,marketing,medium,0.82,0.71
66814,4,149,3,0,0,1,sales,medium,0.86,0.95
66821,4,264,3,0,0,0,sales,medium,0.69,0.59
66824,5,207,2,0,0,0,sales,high,0.87,0.87
66832,3,239,6,0,0,0,sales,low,0.17,0.78
66835,6,239,5,0,0,0,sales,medium,0.94,0.51
66856,4,258,3,0,0,0,sales,medium,0.5,1.0
66859,3,203,3,0,0,0,sales,medium,0.16,0.72
66865,2,258,3,0,0,0,sales,medium,0.89,0.99
66870,3,257,3,1,0,0,IT,low,0.69,0.51
66875,5,134,3,0,0,0,product_mng,low,0.5,0.51
66877,6,240,2,0,0,0,product_mng,low,0.16,0.46
66883,2,237,5,1,0,0,product_mng,low,0.75,0.99
66891,5,157,2,0,0,0,product_mng,low,0.64,0.66
66902,4,275,3,0,0,0,IT,low,0.78,0.43
66905,2,228,3,0,0,0,management,high,0.81,0.74
66906,3,254,2,0,0,0,management,high,0.55,0.58
66907,4,257,2,0,0,0,management,high,0.53,0.53
66908,3,231,2,1,0,0,management,high,0.69,0.73
66909,3,217,3,0,0,0,management,high,0.8,0.53
88795,3,286,6,0,0,0,management,high,0.77,0.98
66913,4,236,3,0,0,0,marketing,low,0.84,0.8
89239,4,215,2,0,0,0,sales,low,0.64,0.55
66920,4,157,3,0,0,0,accounting,low,0.78,0.57
66927,3,149,3,0,0,0,support,low,0.67,0.7
66951,3,221,2,0,0,0,technical,low,0.81,0.77
89737,4,238,2,0,0,0,management,low,0.91,0.82
66983,6,250,2,0,0,0,marketing,medium,0.75,0.89
66984,3,202,4,1,0,0,marketing,medium,0.78,0.96
66999,4,173,2,0,0,0,marketing,medium,0.54,0.52
90339,5,250,3,1,0,0,sales,medium,0.77,0.71
67002,4,270,3,1,0,0,sales,medium,0.89,0.63
67007,3,232,5,0,0,0,sales,medium,0.16,0.98
67009,4,260,3,0,0,0,sales,medium,0.77,0.99
90878,5,232,4,0,0,0,sales,medium,0.69,0.48
93041,4,134,3,0,0,0,sales,medium,0.61,0.81
93171,4,189,3,0,0,0,sales,medium,0.59,0.81
67036,4,113,3,0,0,0,IT,medium,0.58,0.8
67046,5,264,3,0,0,0,product_mng,medium,0.88,0.67
67052,5,260,2,0,0,0,product_mng,high,0.51,0.63
67053,3,132,3,0,0,0,product_mng,low,0.31,0.7
93885,4,168,3,0,0,0,product_mng,medium,0.52,0.52
67056,3,186,3,1,0,0,IT,medium,0.57,0.46
67058,3,267,2,0,0,0,management,high,0.5,0.77
67066,3,180,3,0,0,0,management,high,0.74,0.63
67067,3,211,3,0,0,0,management,high,0.74,0.77
94474,2,268,2,0,0,0,management,high,0.82,0.51
67074,3,206,3,0,0,0,management,high,0.74,0.71
67075,6,113,3,0,0,0,management,high,0.2,0.59
67079,4,179,3,0,0,0,marketing,low,0.63,0.48
67084,6,157,6,1,0,0,sales,low,0.19,0.8
67107,4,127,5,0,0,0,accounting,low,0.4,0.62
67112,2,179,5,0,0,1,support,low,0.71,0.37
67124,4,197,3,0,0,1,technical,low,0.84,0.73
67137,4,251,4,1,0,1,management,low,0.59,0.84
67140,4,250,3,1,0,1,marketing,low,0.57,0.85
67143,2,176,5,0,0,1,marketing,low,0.81,0.61
67144,4,246,3,0,0,1,marketing,low,0.8,0.7
67147,3,155,3,0,0,1,sales,low,0.49,0.66
67161,3,178,2,0,0,1,sales,low,0.55,0.64
67163,3,213,5,1,0,1,sales,low,0.68,0.4
67177,3,150,2,0,0,1,sales,low,0.55,0.67
94599,3,166,2,0,0,0,sales,low,0.59,0.62
67188,5,169,4,0,0,0,sales,low,0.91,0.8
67196,4,208,3,0,0,0,sales,low,0.48,0.9
67202,3,209,2,0,0,0,sales,low,0.84,0.66
67207,4,167,3,0,0,0,IT,medium,0.73,0.54
67208,6,281,3,0,0,0,product_mng,medium,0.28,0.59
67225,3,156,4,0,0,0,product_mng,medium,0.77,0.65
67227,3,265,3,0,0,0,product_mng,medium,0.67,0.65
67233,3,142,3,1,0,0,product_mng,medium,0.5,0.53
67236,3,143,4,0,0,0,IT,medium,0.32,0.47
67239,3,134,3,0,0,0,RandD,medium,0.57,0.78
67246,5,268,3,0,0,0,RandD,medium,0.51,0.8
67252,3,255,2,0,0,0,RandD,medium,0.61,0.6
67254,4,157,2,0,0,0,RandD,medium,0.83,0.73
67256,5,151,3,0,0,0,RandD,medium,0.87,0.97
67261,3,157,2,0,0,0,RandD,medium,0.7,0.63
67266,3,139,3,0,0,0,marketing,high,0.78,0.65
67269,4,196,2,1,0,0,sales,low,0.71,0.53
67275,3,159,2,0,0,0,accounting,medium,0.68,0.99
97559,4,224,4,1,0,0,support,medium,0.75,0.53
67296,3,215,7,1,0,0,technical,medium,0.7,0.53
67301,5,157,7,1,0,0,management,medium,0.59,0.94
67307,4,157,7,0,0,0,marketing,low,0.64,0.87
98055,5,146,7,1,0,0,marketing,low,0.61,0.88
67316,2,286,7,0,0,0,marketing,low,0.77,0.49
67317,3,203,3,0,0,0,sales,low,0.51,0.64
67318,3,168,7,0,0,0,sales,low,0.49,0.49
67320,3,170,7,0,0,0,sales,low,0.77,0.75
67324,3,266,7,0,0,0,sales,low,0.31,0.86
67325,3,183,3,0,0,0,sales,low,0.54,0.76
98411,4,264,3,0,0,0,sales,low,0.56,0.66
67342,4,205,3,0,0,0,sales,low,0.65,0.77
67348,2,192,3,0,0,0,sales,low,0.49,0.36
67351,3,176,3,0,0,0,technical,low,0.82,0.79
67352,3,183,2,0,0,0,support,low,0.6,0.52
67362,3,156,6,1,0,0,support,low,0.64,0.63
67363,3,150,3,0,0,0,support,low,0.7,0.68
67365,4,204,8,1,0,0,support,low,0.65,0.89
67366,5,131,8,0,0,0,support,low,0.69,0.78
67367,5,248,8,1,0,0,support,low,0.93,0.74
67368,4,168,8,0,0,0,support,low,0.55,0.52
67389,4,146,8,1,0,0,support,low,0.75,0.87
99238,4,246,3,0,0,0,support,low,0.47,0.43
67393,5,216,10,1,0,0,support,medium,0.72,0.88
67403,3,203,10,0,0,0,support,medium,0.59,0.92
67411,3,199,10,0,0,0,technical,medium,0.98,0.49
67418,2,102,8,0,0,0,technical,medium,0.39,0.52
67425,4,139,8,0,0,0,technical,medium,0.93,0.87
3992,5,208,8,1,0,0,management,medium,0.71,0.97
67427,4,215,4,0,0,0,IT,medium,0.49,0.54
67431,4,233,3,0,0,0,IT,medium,0.63,0.93
67436,3,169,10,0,0,0,IT,medium,0.45,0.64
67442,3,190,10,1,0,0,IT,medium,0.77,0.64
67445,4,236,7,0,0,0,IT,medium,0.77,0.63
67454,4,266,7,0,0,0,product_mng,medium,0.5,0.92
67457,4,156,7,0,0,0,product_mng,high,0.45,0.42
67464,4,153,7,0,0,0,product_mng,low,0.81,0.47
67467,3,175,3,0,0,0,product_mng,medium,0.83,0.67
67468,6,174,10,0,0,0,IT,medium,0.47,0.76
3993,4,154,10,0,0,0,management,high,0.25,0.89
4042,5,251,10,0,0,0,management,high,0.89,0.55
67476,3,164,10,0,0,0,management,high,0.97,0.57
67479,2,225,10,0,0,0,management,high,0.6,0.65
67482,2,134,10,0,0,0,management,high,0.67,0.72
67483,3,144,3,0,0,0,management,high,0.89,0.77
67490,5,211,3,0,0,0,sales,low,0.6,0.91
4939,4,139,3,0,0,0,sales,low,0.64,0.79
67532,3,268,3,0,0,0,sales,low,0.57,0.66
67533,5,171,3,1,0,0,sales,low,0.56,0.98
67544,4,260,2,0,0,0,sales,medium,0.6,0.9
67547,6,224,3,0,0,0,sales,medium,0.17,0.66
6770,4,233,3,0,0,0,sales,medium,0.74,0.49
67572,3,125,7,0,0,0,sales,medium,0.44,0.41
67584,4,233,7,0,0,0,sales,medium,0.51,0.89
67587,3,162,7,0,0,0,sales,medium,0.86,0.57
67596,4,198,7,0,0,0,sales,medium,0.96,0.48
8212,4,198,7,0,0,0,sales,medium,0.87,0.82
9282,3,243,3,1,0,0,sales,medium,0.58,0.79
9347,4,281,7,0,0,0,sales,medium,0.24,0.56
10462,4,259,7,1,0,0,sales,medium,0.42,0.8
67622,4,184,7,0,0,0,sales,medium,0.65,0.94
67647,6,189,3,1,0,0,sales,medium,0.73,0.92
67656,4,258,3,0,0,0,sales,medium,0.63,0.6
67663,4,225,3,0,0,0,sales,medium,0.95,0.48
67673,5,145,3,0,0,0,sales,medium,0.52,0.83
67677,3,164,3,0,0,0,sales,medium,0.96,0.55
67679,4,254,2,0,0,0,sales,medium,0.66,0.51
67682,4,154,6,1,0,0,sales,medium,0.98,0.44
13685,5,248,3,0,0,0,sales,medium,0.56,0.79
67686,3,154,8,1,0,0,sales,medium,0.97,0.54
67709,3,242,8,0,0,0,sales,medium,0.72,0.92
14403,4,194,8,0,0,0,sales,medium,0.74,0.78
67720,5,261,8,0,0,0,sales,medium,0.2,0.6
67724,3,245,8,0,0,0,sales,medium,0.73,0.56
67728,3,247,3,0,0,0,sales,low,0.76,0.79
67731,4,147,10,0,0,0,sales,low,0.65,0.54
67735,3,139,10,1,0,0,sales,low,0.66,0.5
15621,6,137,10,0,0,0,sales,low,0.96,0.97
67745,4,177,8,0,0,0,sales,low,0.57,0.55
16738,4,184,8,0,0,0,IT,low,0.61,0.82
67756,3,212,8,0,0,0,product_mng,low,0.57,0.69
67761,3,159,4,0,0,0,product_mng,low,0.59,0.47
18804,4,178,3,0,0,0,product_mng,low,0.92,0.68
67775,3,149,10,0,0,0,product_mng,low,0.79,0.56
67782,4,223,10,0,0,0,IT,low,0.95,0.66
67784,6,263,7,0,0,0,management,high,0.24,0.81
67803,4,161,7,0,0,0,management,high,0.49,0.52
20215,3,192,7,0,0,0,management,high,,
67811,5,215,7,0,0,0,management,high,0.97,0.51
67816,4,261,3,0,0,0,management,high,0.55,0.78
67817,5,222,10,0,0,0,management,high,0.76,0.56
22153,3,223,10,0,0,0,marketing,low,0.53,0.99
67837,3,182,10,0,0,0,sales,low,0.51,0.86
67841,2,204,10,0,0,0,accounting,low,0.57,0.93
67847,3,195,10,0,0,0,support,low,0.58,0.91
67848,4,146,10,0,0,0,technical,low,0.6,0.98
67858,4,233,4,1,0,0,management,low,0.65,0.74
67859,2,147,3,0,0,0,marketing,low,0.91,0.75
67860,3,156,5,0,0,0,marketing,low,0.65,0.55
67866,3,240,2,1,0,0,marketing,low,0.18,0.49
67869,4,177,7,0,0,0,sales,low,0.66,0.9
67873,3,135,7,0,0,0,sales,medium,0.78,0.8
67876,5,178,7,1,0,0,sales,medium,0.82,0.65
23464,3,190,7,0,0,0,sales,medium,0.54,0.64
67893,3,240,7,0,0,0,sales,medium,0.95,0.84
24395,4,172,3,0,0,0,sales,medium,0.65,0.85
24635,3,271,7,0,0,0,sales,medium,0.83,0.55
67910,5,188,7,0,0,0,sales,medium,0.15,0.6
67918,4,197,7,0,0,0,IT,medium,0.59,0.59
67919,5,151,3,0,0,0,product_mng,medium,0.99,0.94
67927,3,263,3,0,0,0,product_mng,medium,0.76,0.72
67934,2,223,3,0,0,0,product_mng,medium,0.64,0.67
25055,4,151,3,0,0,0,product_mng,medium,0.95,0.75
67939,3,191,3,0,0,0,IT,high,0.53,0.66
26613,2,162,2,0,0,0,management,high,0.59,0.5
67951,5,195,6,0,0,0,management,high,0.69,0.86
31326,4,222,3,0,0,0,management,high,0.5,0.49
67965,3,179,8,0,0,0,management,high,0.89,0.96
67967,3,106,8,0,0,0,management,high,0.56,0.39
32935,3,214,8,1,0,0,management,high,0.77,0.68
67974,3,259,8,1,0,0,marketing,high,0.15,0.75
67976,3,145,8,0,0,0,sales,low,0.88,0.58
67984,4,153,3,0,0,0,accounting,low,0.89,0.86
67991,2,117,10,1,0,0,support,low,0.65,0.52
67993,3,207,10,0,0,0,technical,low,0.58,0.99
68001,3,265,10,1,0,0,management,low,0.56,0.85
68009,5,279,8,0,0,0,marketing,low,0.25,0.72
68011,4,225,8,0,0,0,marketing,low,0.87,0.89
68023,3,158,8,1,0,0,marketing,low,0.62,0.4
68034,4,211,4,0,0,0,sales,medium,0.72,0.75
34598,4,175,3,0,0,0,sales,medium,0.49,0.94
68044,4,224,10,0,0,0,sales,medium,0.57,0.91
68055,3,190,10,0,0,0,sales,medium,0.63,0.65
68057,5,240,7,0,0,0,sales,medium,0.91,0.63
68069,5,225,7,0,0,0,sales,medium,0.7,0.68
68070,5,192,7,0,0,0,sales,medium,0.66,0.95
68073,5,262,7,0,0,0,IT,medium,0.77,0.48
68078,3,250,3,1,0,0,product_mng,medium,0.68,0.97
68084,3,155,10,0,0,0,product_mng,medium,0.34,0.46
68102,4,238,10,1,0,0,product_mng,medium,0.97,0.64
68103,4,249,10,0,0,0,product_mng,medium,0.57,0.75
68105,3,272,10,0,0,0,IT,medium,0.66,0.65
68119,4,162,10,0,0,0,management,high,0.68,0.67
39454,4,254,10,0,0,0,management,high,0.49,0.78
68148,4,184,3,0,0,0,management,high,0.72,0.66
42190,4,269,10,0,0,0,management,high,0.77,0.89
42472,3,201,10,0,0,0,management,high,0.77,0.73
68159,4,247,10,0,0,0,management,high,0.59,0.73
68171,6,221,10,0,0,0,marketing,medium,0.41,0.67
68180,5,247,10,0,0,0,sales,medium,0.94,0.64
68191,4,135,10,0,0,0,accounting,medium,0.91,0.61
68192,3,260,4,1,0,0,support,medium,0.7,0.84
68195,3,188,3,0,0,0,technical,high,0.51,0.52
43780,4,159,5,0,0,0,management,low,0.22,0.7
68205,3,153,2,0,0,0,marketing,medium,0.69,0.65
68214,5,167,7,0,0,0,marketing,medium,0.2,0.68
68220,3,158,7,0,0,0,marketing,medium,0.9,0.85
45574,3,180,7,0,0,0,sales,medium,0.76,0.85
68233,3,211,7,0,0,0,sales,medium,0.88,0.51
49560,4,104,7,1,0,0,sales,medium,0.31,0.63
68241,6,174,3,0,0,0,sales,medium,0.17,0.66
68249,3,195,7,0,0,0,sales,medium,0.91,0.77
68253,5,211,7,1,0,0,sales,medium,0.97,0.38
52556,5,232,7,0,0,0,sales,medium,0.61,0.77
53057,5,216,3,0,0,0,sales,low,0.74,0.67
54934,5,265,3,0,0,0,IT,low,0.65,0.82
56669,5,184,3,0,0,0,product_mng,low,0.87,0.73
68277,5,244,3,0,0,0,product_mng,low,0.56,0.71
68298,4,202,3,0,0,0,product_mng,low,0.78,0.69
68304,3,146,2,0,0,0,product_mng,low,0.73,0.57
68318,4,161,6,0,0,0,IT,low,0.66,0.78
68320,5,280,3,1,0,0,RandD,high,0.15,0.81
68323,5,208,8,1,0,0,RandD,low,0.52,0.69
68328,6,134,8,0,0,0,RandD,high,0.44,0.66
68331,3,162,8,0,0,0,RandD,high,0.7,0.7
68333,5,209,8,1,0,0,RandD,low,0.63,0.52
68343,3,265,8,0,0,0,RandD,low,0.89,0.59
68344,4,173,3,0,0,0,marketing,high,0.96,0.85
68348,4,261,10,1,0,0,sales,low,0.98,0.99
58846,3,204,10,0,0,0,accounting,medium,0.62,0.82
61416,3,144,10,1,0,0,support,high,0.62,0.73
61538,5,113,8,0,0,0,technical,medium,0.69,0.43
68391,4,144,8,0,0,0,management,medium,0.5,0.91
68401,5,140,8,0,0,0,marketing,medium,0.71,0.93
68413,3,245,4,0,0,0,marketing,medium,0.5,0.68
62387,3,188,3,0,0,0,marketing,high,0.93,0.6
68431,5,199,10,1,0,0,sales,medium,0.95,0.77
68434,6,154,10,1,0,0,sales,medium,0.17,0.61
63502,4,138,7,0,0,0,sales,medium,0.92,0.68
64688,3,147,7,0,0,0,sales,high,0.64,0.48
66219,6,173,7,0,0,0,sales,medium,0.27,0.42
68468,3,223,7,0,0,0,sales,high,0.66,0.87
68474,3,200,3,0,0,0,sales,low,0.59,0.69
68476,4,189,10,0,0,0,sales,medium,0.93,0.98
68482,5,133,10,0,0,0,technical,medium,0.58,0.67
68489,3,160,10,0,0,0,support,medium,0.96,0.6
68497,3,153,10,0,0,0,support,medium,0.69,0.85
68502,4,142,10,1,0,0,support,low,0.41,0.38
68504,3,167,10,0,0,0,support,low,0.36,0.41
68506,4,227,2,0,0,0,support,low,0.71,0.78
68508,4,144,4,0,0,0,support,low,0.94,0.9
68524,4,140,3,0,0,0,support,low,0.51,0.76
68535,4,220,3,1,0,0,support,low,0.83,0.48
68541,3,180,3,0,0,0,support,low,0.22,0.62
68544,4,173,4,0,0,0,support,low,0.66,0.89
67335,3,179,5,0,0,0,support,low,0.14,0.58
68561,5,137,5,1,0,0,technical,low,0.16,0.96
69149,3,165,3,0,0,0,technical,high,0.81,0.78
68567,3,177,3,0,0,0,technical,low,0.73,0.94
72351,5,168,3,0,0,0,management,low,0.7,0.58
68583,3,245,4,0,0,0,IT,low,0.62,0.73
68590,5,258,2,0,0,0,IT,low,0.5,0.83
68591,3,159,2,0,0,0,IT,high,0.7,0.88
68600,3,163,3,1,0,0,IT,low,0.53,0.73
68601,3,174,2,0,0,0,IT,low,0.87,0.9
68603,3,214,2,1,0,0,product_mng,low,0.59,0.6
68605,4,191,3,1,0,0,product_mng,high,0.94,0.67
74869,5,272,5,0,0,0,product_mng,low,0.2,0.53
68612,3,183,2,0,0,0,product_mng,medium,0.42,0.44
75320,4,135,2,0,0,0,IT,high,0.43,0.66
68618,6,154,2,0,0,0,management,high,0.43,0.76
68621,5,238,3,0,0,0,management,high,0.77,0.86
75363,2,235,3,0,0,0,management,high,0.76,0.98
68628,3,215,4,0,0,0,management,high,0.82,0.9
68639,5,234,2,0,0,0,management,high,0.75,0.66
68649,4,187,3,0,0,0,management,high,0.63,0.98
68650,3,133,3,0,0,0,sales,medium,0.51,0.75
68656,3,123,5,0,0,0,sales,medium,0.23,0.7
68661,4,202,3,0,0,0,sales,medium,0.77,0.58
68670,4,140,3,0,0,0,sales,medium,0.54,0.63
68678,4,182,3,1,0,0,sales,high,0.63,0.85
68691,3,179,2,1,0,0,sales,low,0.55,0.45
68694,3,150,3,1,0,0,sales,medium,0.31,0.63
68705,4,151,3,0,0,0,sales,medium,0.98,0.74
68707,6,117,7,0,0,0,sales,medium,0.16,0.95
68715,3,156,7,0,0,0,sales,medium,0.54,0.78
68718,3,211,7,0,0,0,sales,medium,0.73,0.48
68719,6,286,7,0,0,1,sales,medium,0.16,0.63
68725,5,233,7,0,0,1,sales,medium,0.57,0.82
68726,4,222,3,1,0,1,sales,medium,0.88,0.88
68727,4,258,7,0,0,1,sales,medium,0.95,0.81
68740,5,231,7,0,0,1,sales,high,0.93,0.7
75939,3,220,7,0,0,1,sales,low,0.91,0.58
68752,4,134,3,0,0,1,sales,low,0.77,0.82
68755,6,141,3,1,0,0,sales,low,0.24,0.94
68771,5,160,3,1,0,0,sales,high,0.74,0.74
68776,4,259,3,0,0,0,sales,low,0.53,0.59
68788,5,232,3,0,0,0,sales,low,0.89,0.77
68790,5,272,2,0,0,0,sales,low,0.23,0.77
68800,3,215,6,0,0,0,sales,high,0.69,0.66
68807,4,222,3,0,0,0,sales,low,0.52,0.72
68809,3,244,8,0,0,0,sales,low,0.9,0.58
79639,5,224,8,1,0,0,sales,low,0.92,0.63
68825,5,200,8,1,0,0,sales,low,0.72,0.59
68826,4,143,8,0,0,0,sales,low,0.92,0.61
68831,5,238,8,0,0,0,sales,low,0.79,0.86
81087,4,145,3,0,0,0,sales,low,0.48,0.89
81217,4,108,10,0,0,0,sales,medium,0.27,0.76
68839,3,247,10,0,0,0,sales,medium,0.67,0.49
68848,3,213,10,0,0,0,sales,medium,0.48,0.7
68851,4,209,8,1,0,0,IT,medium,0.99,0.6
68858,4,240,8,0,0,0,product_mng,medium,0.49,0.88
68859,3,100,8,1,0,0,product_mng,medium,0.39,0.45
68860,4,265,4,1,0,0,product_mng,medium,0.99,0.92
68863,3,209,3,0,0,0,product_mng,medium,0.78,0.57
68872,3,154,10,0,0,0,IT,medium,0.5,0.73
68876,5,230,10,0,0,0,management,high,0.61,0.79
68881,4,208,7,0,0,1,management,high,0.88,0.6
68886,2,141,7,1,0,1,management,high,0.44,0.44
68887,3,262,7,1,0,1,management,high,0.73,0.78
68891,4,206,7,0,0,1,management,high,0.58,0.84
68892,3,166,3,1,0,1,management,high,0.74,0.98
85425,4,117,10,0,0,1,marketing,medium,0.32,0.48
68900,4,273,10,0,0,0,sales,medium,0.88,0.83
68901,4,270,10,0,0,0,accounting,medium,0.81,0.9
68913,3,138,10,0,0,0,support,low,0.59,0.92
87166,3,235,10,0,0,0,technical,low,0.79,0.65
68916,4,190,10,1,0,0,management,low,0.92,0.64
68919,3,192,3,0,0,0,marketing,low,0.76,0.85
89193,5,214,3,1,0,0,marketing,low,0.91,0.65
68929,4,242,2,1,0,0,marketing,low,0.8,0.84
68930,4,233,2,0,0,0,sales,low,0.73,0.72
68933,3,218,4,0,0,0,sales,low,0.88,0.53
68934,5,125,4,0,0,0,sales,low,0.65,0.4
89255,4,178,2,0,0,0,sales,low,0.84,0.5
68937,5,272,3,0,0,0,sales,low,0.93,0.5
68944,3,265,4,0,0,0,sales,low,0.64,0.6
68947,4,271,3,0,0,0,sales,low,0.66,0.72
68960,3,179,3,1,0,0,sales,low,0.76,0.56
68968,3,118,4,0,0,0,IT,low,0.34,0.72
89577,4,196,5,0,0,0,product_mng,low,0.48,0.8
89804,4,173,2,0,0,0,product_mng,low,0.79,0.61
69001,4,156,3,0,0,0,product_mng,low,0.82,0.67
69002,2,180,3,0,0,0,product_mng,low,0.51,0.71
69008,4,263,3,0,0,0,IT,low,0.84,0.78
69017,5,134,3,0,0,0,management,high,0.66,0.79
90551,3,189,3,1,0,0,management,high,0.72,0.88
69034,4,167,4,0,0,0,management,high,0.53,0.91
69035,5,132,2,1,0,0,management,high,0.81,0.8
69041,3,209,2,0,0,0,management,high,0.58,0.9
91507,2,227,5,1,0,0,management,high,0.82,0.56
69061,4,239,3,0,0,0,marketing,medium,0.72,0.99
69065,4,172,4,0,0,0,sales,medium,0.9,0.54
69069,3,188,4,0,0,0,accounting,medium,0.98,0.91
69073,3,265,3,0,0,0,support,medium,0.56,0.74
92878,3,153,3,1,0,0,technical,medium,0.77,0.82
94234,4,242,2,0,0,0,management,medium,0.61,0.89
69089,4,262,3,1,0,1,marketing,medium,0.97,0.61
69093,3,246,2,0,0,1,marketing,high,0.64,0.55
69096,4,211,2,0,0,1,marketing,low,0.99,0.97
69100,3,145,4,0,0,1,sales,medium,0.61,0.42
69101,4,256,3,0,0,1,sales,medium,0.72,0.71
94372,2,245,2,1,0,1,sales,medium,0.67,0.91
69111,3,151,3,0,0,0,sales,medium,0.9,0.56
69112,4,245,2,0,0,0,sales,low,0.9,0.73
69122,4,171,3,0,0,0,sales,low,0.63,0.61
94507,3,252,2,0,0,0,sales,low,0.64,0.88
69131,3,175,2,0,0,0,IT,low,0.44,0.65
69133,4,210,3,0,0,0,product_mng,low,0.64,0.94
69134,2,180,2,0,0,0,product_mng,low,0.65,0.95
69136,5,103,5,0,0,0,product_mng,low,0.69,0.9
69141,4,110,3,0,0,0,product_mng,low,0.93,0.51
69142,5,184,3,0,0,0,IT,low,0.73,0.9
96450,4,161,2,0,0,0,management,high,0.83,0.6
69155,5,210,3,0,0,0,management,high,0.82,0.49
69158,2,212,2,0,0,0,management,high,0.39,0.91
